Source_File,Greek_Word
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ποῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,πότε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,κεῖσθαι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἔχειν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ποιεῖν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,πάσχειν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,πάσχειν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Oὐσία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Oὐσία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,άπλόoς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,σύνθετος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἐνέργεια
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἐνέργεια
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἐν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἔργον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,χρόνος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,χρόνος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,τὸν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἐν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,κινητόν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,εἰκών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,αἰών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,καιρός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἀρχή
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἀρχαί
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Επέκεινα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,τής
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,οϋςίας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,οὐδέν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,οὐδὲ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ἓν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Aπολύτον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Επέκεινα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,τής
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,οϋςίας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Πλήρωμα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Θεότητος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Πλήρης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Oύσία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Πλήρωμα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Θεότητος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Πλήρης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Κάλλος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,είναι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,η
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,λαμπρότητα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,της
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ΑληθείαςLatin
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,ὕλη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,φύσις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,φυσικός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Kόσμος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,νόησις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 7 Excerpts.docx,Νόησις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Βασιλεία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,τῶν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Ῥωμαίων
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Ῥωμαῖοι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Σαρακηνος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,αριστερός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Σωτήρ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Νοῦς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,ἀνόηταινον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Νοῦς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Νοῦς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,εἴδωλον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Νοῦς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Νοῦς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,νόησις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Νοῦς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,νόησις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Ἁρποκράτης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Ἥλιος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Ἁρποκράτης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Ἥλιος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Καϊσαρ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,ό
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 8 Excerpts.docx,Θεός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,tό
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τό
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Ἕν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,tό
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τό
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Ἕν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Αγαθόν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Επέκεινα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τής
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,οϋςίας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Άρχή
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Πάντων
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,οὐδέν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,οὐδὲ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἓν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Επέκεινα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τής
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,οϋςίας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Πλήρωμα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Θεότητος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Πλήρης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱεραρχία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱερός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἀρχία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἀρχή
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱεράρχης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱερεύς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱεραρχία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,αρχία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱερός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱεραρχία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,αρχία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἱερός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,πρότερος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ΰστερος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τάξις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,νομία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τέλος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τέλειος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τέλος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,λόγος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τέλος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τελε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,λογία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,Ἕνωσις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,μία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,φύσις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,πάντα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τὰ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ὄντα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἀριθμοὶ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,καὶ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἐξ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ἀριθμῶν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,πάντα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,τὰ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 1/Syntopicon/Volume 9 Excerpts.docx,ὄντα
